Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,HARVEY,79,,,0,,SOYBEANS,"SOYBEANS, NON-IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"73,000",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,HARVEY,79,,,0,,SOYBEANS,"SOYBEANS, NON-IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"73,600",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,HARVEY,79,,,0,,WHEAT,"WHEAT, WINTER - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"101,860",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,HARVEY,79,,,0,,WHEAT,"WHEAT, WINTER - ACRES PLANTED",TOTAL,NOT SPECIFIED,"104,600",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,KINGMAN,95,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,"14,800",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,KINGMAN,95,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"14,100",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,KINGMAN,95,,,0,,CORN,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"8,500",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,KINGMAN,95,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"5,600",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,KINGMAN,95,,,0,,CORN,"CORN, IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"9,100",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,KINGMAN,95,,,0,,CORN,"CORN, NON-IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"5,700",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,KINGMAN,95,,,0,,SORGHUM,SORGHUM - ACRES PLANTED,TOTAL,NOT SPECIFIED,"20,200",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,KINGMAN,95,,,0,,SORGHUM,"SORGHUM, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"19,500",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,KINGMAN,95,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"20,700",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,KINGMAN,95,,,0,,SOYBEANS,SOYBEANS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"21,000",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,KINGMAN,95,,,0,,SOYBEANS,"SOYBEANS, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"7,400",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,KINGMAN,95,,,0,,SOYBEANS,"SOYBEANS, IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"7,500",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,KINGMAN,95,,,0,,SOYBEANS,"SOYBEANS, NON-IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"13,300",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,KINGMAN,95,,,0,,SOYBEANS,"SOYBEANS, NON-IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"13,500",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,KINGMAN,95,,,0,,WHEAT,"WHEAT, WINTER - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"183,850",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,KINGMAN,95,,,0,,WHEAT,"WHEAT, WINTER - ACRES PLANTED",TOTAL,NOT SPECIFIED,"189,200",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,KIOWA,97,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"14,250",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,KIOWA,97,,,0,,SOYBEANS,SOYBEANS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"14,400",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,KIOWA,97,,,0,,WHEAT,"WHEAT, WINTER - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"69,680",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,KIOWA,97,,,0,,WHEAT,"WHEAT, WINTER - ACRES PLANTED",TOTAL,NOT SPECIFIED,"73,000",
SURVEY,2017,YEAR,,COUNTY,KANSAS,20,,99,OTHER (COMBINED) COUNTIES,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,"1,718,800",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,OTHER (COMBINED) COUNTIES,,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"161,840",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,OTHER (COMBINED) COUNTIES,,,,0,,CORN,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"174,000",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,OTHER (COMBINED) COUNTIES,,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"147,500",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,OTHER (COMBINED) COUNTIES,,,,0,,CORN,"CORN, IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"178,700",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,OTHER (COMBINED) COUNTIES,,,,0,,CORN,"CORN, NON-IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"152,200",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,OTHER (COMBINED) COUNTIES,,,,0,,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"13,800",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,OTHER (COMBINED) COUNTIES,,,,0,,COTTON,"COTTON, UPLAND - ACRES PLANTED",TOTAL,NOT SPECIFIED,"14,400",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,OTHER (COMBINED) COUNTIES,,,,0,,SORGHUM,SORGHUM - ACRES PLANTED,TOTAL,NOT SPECIFIED,"213,400",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,OTHER (COMBINED) COUNTIES,,,,0,,SORGHUM,"SORGHUM, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"203,200",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,OTHER (COMBINED) COUNTIES,,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"41,150",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,OTHER (COMBINED) COUNTIES,,,,0,,SOYBEANS,SOYBEANS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"42,100",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,OTHER (COMBINED) COUNTIES,,,,0,,SOYBEANS,"SOYBEANS, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"68,300",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,OTHER (COMBINED) COUNTIES,,,,0,,SOYBEANS,"SOYBEANS, IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"69,100",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,OTHER (COMBINED) COUNTIES,,,,0,,SOYBEANS,"SOYBEANS, NON-IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"157,100",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,OTHER (COMBINED) COUNTIES,,,,0,,SOYBEANS,"SOYBEANS, NON-IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"159,500",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,OTHER (COMBINED) COUNTIES,,,,0,,WHEAT,"WHEAT, WINTER - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"494,790",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,OTHER (COMBINED) COUNTIES,,,,0,,WHEAT,"WHEAT, WINTER - ACRES PLANTED",TOTAL,NOT SPECIFIED,"520,600",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,OTHER (COMBINED) COUNTIES,,,,0,,WHEAT,"WHEAT, WINTER, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"97,400",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,OTHER (COMBINED) COUNTIES,,,,0,,WHEAT,"WHEAT, WINTER, IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"101,000",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,OTHER (COMBINED) COUNTIES,,,,0,,WHEAT,"WHEAT, WINTER, NON-IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"1,854,000",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,OTHER (COMBINED) COUNTIES,,,,0,,WHEAT,"WHEAT, WINTER, NON-IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"1,926,000",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,PAWNEE,145,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,"48,800",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,PAWNEE,145,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"47,300",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,PAWNEE,145,,,0,,SORGHUM,SORGHUM - ACRES PLANTED,TOTAL,NOT SPECIFIED,"60,400",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,PAWNEE,145,,,0,,SORGHUM,"SORGHUM, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"59,500",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,PAWNEE,145,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"14,850",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,PAWNEE,145,,,0,,SOYBEANS,SOYBEANS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"15,000",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,PAWNEE,145,,,0,,SOYBEANS,"SOYBEANS, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"12,900",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,PAWNEE,145,,,0,,SOYBEANS,"SOYBEANS, IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"13,000",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,PAWNEE,145,,,0,,SOYBEANS,"SOYBEANS, NON-IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"1,950",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,PAWNEE,145,,,0,,SOYBEANS,"SOYBEANS, NON-IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"2,000",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,PAWNEE,145,,,0,,WHEAT,"WHEAT, WINTER - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"130,400",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,PAWNEE,145,,,0,,WHEAT,"WHEAT, WINTER - ACRES PLANTED",TOTAL,NOT SPECIFIED,"134,200",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,PRATT,151,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,"72,200",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,PRATT,151,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"70,800",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,PRATT,151,,,0,,CORN,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"52,600",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,PRATT,151,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"18,200",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,PRATT,151,,,0,,CORN,"CORN, IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"53,900",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,PRATT,151,,,0,,CORN,"CORN, NON-IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"18,300",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,PRATT,151,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"24,400",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,PRATT,151,,,0,,SOYBEANS,SOYBEANS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"24,600",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,PRATT,151,,,0,,SOYBEANS,"SOYBEANS, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"19,600",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,PRATT,151,,,0,,SOYBEANS,"SOYBEANS, IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"19,700",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,PRATT,151,,,0,,SOYBEANS,"SOYBEANS, NON-IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"4,800",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,PRATT,151,,,0,,SOYBEANS,"SOYBEANS, NON-IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"4,900",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,RENO,155,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"76,400",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,RENO,155,,,0,,SOYBEANS,SOYBEANS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"77,500",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,RENO,155,,,0,,WHEAT,"WHEAT, WINTER - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"203,700",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,RENO,155,,,0,,WHEAT,"WHEAT, WINTER - ACRES PLANTED",TOTAL,NOT SPECIFIED,"209,700",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,SEDGWICK,173,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,"50,100",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,SEDGWICK,173,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"48,300",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,SEDGWICK,173,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"93,600",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,SEDGWICK,173,,,0,,SOYBEANS,SOYBEANS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"94,600",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,SEDGWICK,173,,,0,,WHEAT,"WHEAT, WINTER - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"162,250",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,SEDGWICK,173,,,0,,WHEAT,"WHEAT, WINTER - ACRES PLANTED",TOTAL,NOT SPECIFIED,"166,300",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,STAFFORD,185,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,"76,100",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,STAFFORD,185,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"75,200",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,STAFFORD,185,,,0,,CORN,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"51,600",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,STAFFORD,185,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"23,600",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,STAFFORD,185,,,0,,CORN,"CORN, IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"52,100",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,STAFFORD,185,,,0,,CORN,"CORN, NON-IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"24,000",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,STAFFORD,185,,,0,,SORGHUM,SORGHUM - ACRES PLANTED,TOTAL,NOT SPECIFIED,"31,100",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,STAFFORD,185,,,0,,SORGHUM,"SORGHUM, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"30,000",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,STAFFORD,185,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"17,150",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,STAFFORD,185,,,0,,SOYBEANS,SOYBEANS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"17,400",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,STAFFORD,185,,,0,,SOYBEANS,"SOYBEANS, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"11,800",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,STAFFORD,185,,,0,,SOYBEANS,"SOYBEANS, IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"11,900",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,STAFFORD,185,,,0,,SOYBEANS,"SOYBEANS, NON-IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"5,350",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,STAFFORD,185,,,0,,SOYBEANS,"SOYBEANS, NON-IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"5,500",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,SUMNER,191,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,"61,900",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,SUMNER,191,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"60,200",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,SUMNER,191,,,0,,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"6,100",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,SUMNER,191,,,0,,COTTON,"COTTON, UPLAND - ACRES PLANTED",TOTAL,NOT SPECIFIED,"6,300",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,SUMNER,191,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"126,200",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,SUMNER,191,,,0,,SOYBEANS,SOYBEANS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"127,500",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,SUMNER,191,,,0,,SOYBEANS,"SOYBEANS, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"6,200",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,SUMNER,191,,,0,,SOYBEANS,"SOYBEANS, IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"6,500",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,SUMNER,191,,,0,,SOYBEANS,"SOYBEANS, NON-IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"120,000",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,SUMNER,191,,,0,,SOYBEANS,"SOYBEANS, NON-IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"121,000",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,SUMNER,191,,,0,,WHEAT,"WHEAT, WINTER - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"349,180",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,SUMNER,191,,,0,,WHEAT,"WHEAT, WINTER - ACRES PLANTED",TOTAL,NOT SPECIFIED,"357,700",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTHEAST,90,ALLEN,1,,,0,,SORGHUM,SORGHUM - ACRES PLANTED,TOTAL,NOT SPECIFIED,800,
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTHEAST,90,ALLEN,1,,,0,,SORGHUM,"SORGHUM, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,750,
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTHEAST,90,BOURBON,11,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,"15,500",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTHEAST,90,BOURBON,11,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"14,300",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTHEAST,90,BOURBON,11,,,0,,WHEAT,"WHEAT, WINTER - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"6,210",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTHEAST,90,BOURBON,11,,,0,,WHEAT,"WHEAT, WINTER - ACRES PLANTED",TOTAL,NOT SPECIFIED,"6,800",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTHEAST,90,BUTLER,15,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,"74,300",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTHEAST,90,BUTLER,15,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"70,790",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTHEAST,90,BUTLER,15,,,0,,SORGHUM,SORGHUM - ACRES PLANTED,TOTAL,NOT SPECIFIED,"2,900",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTHEAST,90,BUTLER,15,,,0,,SORGHUM,"SORGHUM, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"2,700",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTHEAST,90,BUTLER,15,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"78,150",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTHEAST,90,BUTLER,15,,,0,,SOYBEANS,SOYBEANS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"78,700",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTHEAST,90,BUTLER,15,,,0,,WHEAT,"WHEAT, WINTER - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"45,000",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTHEAST,90,BUTLER,15,,,0,,WHEAT,"WHEAT, WINTER - ACRES PLANTED",TOTAL,NOT SPECIFIED,"46,700",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTHEAST,90,CHAUTAUQUA,19,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,"2,900",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTHEAST,90,CHAUTAUQUA,19,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"2,890",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTHEAST,90,CHAUTAUQUA,19,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"7,300",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTHEAST,90,CHAUTAUQUA,19,,,0,,SOYBEANS,SOYBEANS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"7,500",
SURVEY,2016,YEAR,,COUNTY,KANSAS,20,SOUTHEAST,90,CHAUTAUQUA,19,,,0,,WHEAT,"WHEAT, WINTER - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"2,850",
